자치구,대여소명,기준년월,대여건수,반납건수
노원구,1628. 노일초등학교 앞,202405,1057,1109
노원구,1630. 수연빌딩 앞,202405,1573,1577
노원구,1634. 당고개공원 대여소,202405,708,625
노원구,"1635. 상계3,4동 주민센터 대여소",202405,511,320
노원구,1636. 상계주공2단지 버스정류장 옆,202405,2945,2872
노원구,1637. KT 전화국 버스정류장 옆,202405,5807,6262
노원구,1639. 희성오피앙,202405,1443,1358
노원구,1640. 한내근린공원 북측,202405,1923,2049
노원구,1641. 한내근린공원 남측,202405,1061,1038
노원구,1642. 서울여대 남문,202405,1870,1410
노원구,1643. 태릉입구역 8번출구,202405,2430,2617
노원구,1646. 삼육대 입구,202405,751,664
노원구,1650. 중계근린공원내,202405,5396,5618
노원구,1651. 상계동 우방유쉘아파트 앞,202405,1489,1541
노원구,1652. 파르코 앞,202405,537,527
노원구,1653. 노원역1번출구,202405,6461,6567
노원구,1654. 당고개입구 오거리,202405,878,833
노원구,1655. 공릉1단지아파트,202405,4203,4234
노원구,1656. 중앙하이츠 아파트 입구,202405,3311,3217
노원구,1657. 노원구청 ,202405,2983,3038
노원구,1659. 중계동 을지중학교,202405,1257,1095
노원구,1660. 서울시립과학관,202405,835,549
노원구,1661. 당현천근린공원,202405,2381,2176
노원구,1662. 노원역7번출구,202405,4309,4508
노원구,1663. 동해문화예술관앞,202405,4803,4837
노원구,1665. 양지근린공원앞,202405,2234,1513
노원구,1666. 노원소방서인근,202405,1175,1011
노원구,1667. 중계중학교,202405,2865,2638
노원구,1668. 중계역 6번출구,202405,3930,4273
노원구,1669. 중계역 3번출구,202405,3081,2993
노원구,1670. 노원경찰서교차로,202405,2153,2091
노원구,1671. 인덕대학교,202405,1289,1331
노원구,1672. 상계동수락리버시티,202405,828,884
노원구,1674. 서울북부고용센터앞,202405,4380,4340
노원구,1675. 월계문화체육센터,202405,417,328
노원구,1677. 육군사관학교  앞,202405,2146,2381
노원구,1678. 성서대학교 밀알관,202405,813,772
노원구,1679. 삼육대 도서관,202405,904,646
노원구,1680. 삼육대 제3과학관,202405,311,141
노원구,1681. 현대6차 아파트,202405,2110,1620
노원구,1682. 중계종합사회복지관 교차로,202405,840,839
노원구,1683. 노원문화예술회관,202405,2831,2808
노원구,1684. 태릉입구역 5번출구,202405,6328,6668
노원구,1685. 불암고등학교 앞 횡단보도,202405,2559,2342
노원구,1686. 상계주공10단지 종합상가 앞,202405,2727,2731
노원구,1688. 마들역 7번출구,202405,3322,3297
노원구,1689. 마들역 3번출구,202405,2271,2322
노원구,1690. 도봉운전면허시험장 버스정류장 옆,202405,2337,2321
노원구,1691. 노원정보도서관,202405,2372,2370
노원구,1692. 온곡초교 교차로,202405,2903,1900
노원구,1693. 원자력 병원,202405,872,390
노원구,1696.수락리버시티4단지,202405,714,725
노원구,1697.상계주공2단지 219동,202405,2400,2385
노원구,2901.공릉동풍림아파트 101동,202405,2009,2074
노원구,2902.공릉풍림아파트 108동,202405,1552,1510
노원구,2903.월계초안아파트 1단지,202405,627,597
노원구,2904.중계3차청구아파트,202405,1953,1910
노원구,2907. 월계중학교,202405,615,155
노원구,2908. 광운대학교 중앙도서관,202405,3058,2998
노원구,2909. 석계역 3번 출구,202405,2392,2429
노원구,2910.도깨비시장,202405,2812,2965
노원구,2911.상계역중앙시장,202405,1937,1917
노원구,2912.대진고등학교,202405,1837,1285
노원구,2913.상계8동 주민센터,202405,2519,2697
노원구,2914.서울과학기술대학교(미래관),202405,1616,1997
노원구,2915.서울과학기술대학교(어학교육원),202405,4958,4164
노원구,2917.신창중학교 후문 맞은편 버스정류장,202405,1459,1585
노원구,2919.등나무 근린공원(시립북서울미술관 앞) ,202405,4578,4865
노원구,2920.상계중학교(당현2교사거리),202405,1476,1389
노원구,2921.중계역 2번출구,202405,3257,4009
노원구,4002. 상계주공 14단지 상가 앞,202405,1251,1283
노원구,4004. 당고개입구오거리 당현천변,202405,1926,1879
노원구,4005. 중계2차 한화꿈에그린 101동 인근,202405,1485,1438
노원구,4007. 노원 을지대학교 병원,202405,3034,3568
노원구,4008. 하계 어린이 공원,202405,1443,1495
노원구,4009. 월계프라자,202405,918,370
노원구,4011. 월계 센트럴 아이파크,202405,1651,2088
노원구,4013. 중계 롯데마트,202405,2344,2273
노원구,4014. 당고개역 3번 출구,202405,1178,1110
노원구,4016. 노원 마들스타디움,202405,1734,1745
노원구,4017. 월계 청백1단지 아파트 정류장,202405,577,268
노원구,4018. 상계주공15단지 버스정류소,202405,1488,1474
노원구,4019. 상계주공10단지 버스정류소,202405,1777,1711
노원구,4020. 중계동 성모빌딩 앞 ,202405,2609,2621
노원구,4021. 중계본동 입구,202405,342,184
노원구,4023. 월계역 1번 출구,202405,1493,1699
노원구,4024. 꿈의숲 SK뷰 아파트,202405,2308,2220
노원구,4025. 한천교 동편,202405,1540,1749
노원구,4026. 상계주공1단지아파트,202405,2370,2332
노원구,4027. 한내 행복발전소 옆,202405,3950,4173
노원구,4028. 한일유앤아이아파트 105동 인근,202405,1567,1416
노원구,4029. 청소년수련관 후문,202405,6166,6462
노원구,4031. 청암예술학교 앞,202405,2313,2242
노원구,4032. 불암주유소 앞,202405,2200,2174
노원구,4033. 녹천역 4번 출구 옆,202405,715,743
노원구,4035. 휴플러스 수락한신아파트 101동 앞,202405,927,836
노원구,4036. 하계역 6번출구,202405,2375,2517
노원구,4037. 물넘이교,202405,3401,3433
노원구,4039. 서울시 북부여성발전센터,202405,1653,1658
노원구,4040. 공릉로 26길,202405,1340,1454
노원구,4041. 공릉역3번출구,202405,2785,3189
노원구,4042. 상계문화정보도서관,202405,1195,1193
노원구,4043. 상계주공13단지 1301동,202405,468,425
노원구,4044. 공릉산 백세문 입구,202405,353,226
노원구,4045. 은하수 공원,202405,874,961
노원구,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),202405,3313,3335
노원구,5305. 대륜E&S 서울지사 앞,202405,1092,1136
노원구,5306. 동신아파트 후문 옆,202405,5364,5687
노원구,5308. 상계신동아아파트,202405,179,99
노원구,5309. 월계 롯데캐슬아파트 뒤,202405,1123,1260
노원구,5310. 목련아파트,202405,1260,1137
노원구,5311. 주공601동 상가 노원지하보도 앞,202405,3259,3224
노원구,5313. 중계주공2단지 앞,202405,1068,1058
노원구,5314. 월계1동주민센터 앞,202405,1403,1408
노원구,5315. 당고개역 앞,202405,432,400
노원구,5317. 공릉동 신도1차 아파트 뒤,202405,1595,1677
노원구,5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),202405,1221,1151
노원구,5319. 연해피빌 앞,202405,1995,2044
노원구,5320. 한국스포츠정책과학원 앞,202405,265,127
노원구,5321.불암아파트 앞,202405,1119,1128
노원구,5322.노원성당 앞,202405,903,954
노원구,5323. 하계역 4번출구 앞,202405,2054,2021
노원구,5325.상계주공7단지 아파트 앞,202405,1251,1077
노원구,5326. 대진고교앞 교차로,202405,2061,1972
노원구,5327. 태릉선수촌 앞,202405,102,58
노원구,5328.롯데캐슬시그니처아파트 앞,202405,966,816
노원구,5329. 상계주공15단지 1509동 앞,202405,1213,1155
노원구,5330. 구립수락노인종합복지관,202405,948,1051
노원구,5331. 공릉동 풍림아파트 112동 앞,202405,226,244
노원구,5332. 마들역 4번출구,202405,1176,1206
노원구,5333. 노원역9번-10번 출구 앞,202405,3106,3146
노원구,5334. 화랑대역 3번출구,202405,308,307
노원구,5335. 하계역 1번 출구,202405,1094,1074
노원구,5336. 월계 고등학교 앞,202405,403,251
노원구,5337. 태강릉 앞,202405,272,285
노원구,5338. 상계초교 입구 교차로,202405,108,94
노원구,5339. 은빛1단지 아파트 앞,202405,117,69
도봉구,1702. 녹천역 1번출구 앞,202405,878,945
도봉구,1703. 도봉산광역환승센터앞 ,202405,422,409
도봉구,1705. 도봉구청 정문앞,202405,2145,2260
도봉구,1706. 방학동우체국 건너편,202405,1180,1177
도봉구,1707. 도봉구민회관,202405,1877,1751
도봉구,1708. 도봉보건소사거리,202405,2295,2312
도봉구,1709. 쌍문역4번출구 주변,202405,1465,1383
도봉구,1713. 쌍문동 이안아파트 앞,202405,789,219
도봉구,1714. 도봉문화정보도서관 삼거리,202405,553,139
도봉구,1715. 서울특별시교육청도봉도서관,202405,1336,1403
도봉구,1716. 창동역 1번출구 건너편,202405,1819,1843
도봉구,1719. 신도봉사거리 버스정류장,202405,1228,1293
도봉구,1720. 도봉구청 옆(중랑천변),202405,2622,2748
도봉구,1721. 창동역 2번출구 ,202405,4989,6150
도봉구,1722. 창동청소년수련관,202405,1573,1583
도봉구,1723. 방학동학마을도서관,202405,621,608
도봉구,1725. 창1동주민센터,202405,715,839
도봉구,1726. 삼익세라믹아파트교차로,202405,1410,1366
도봉구,1727. 서울도봉초등학교인근,202405,804,758
도봉구,1728. 서울북부지방법원,202405,492,467
도봉구,1729. 도봉한신아파트 버스정류장,202405,1470,1520
도봉구,1730. 도봉산역 교차로 앞,202405,332,374
도봉구,1731. 도봉고등학교 맞은편,202405,353,225
도봉구,1732. 방학역사거리,202405,946,1113
도봉구,1733. 방학사거리 (봄마당 앞),202405,862,923
도봉구,1734. 쌍문현대1차아파트 108동 앞,202405,1210,914
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",202405,1275,1246
도봉구,1736. 버스정류장 앞,202405,643,497
도봉구,1737. 신창시장,202405,2304,2568
도봉구,1738. 창동주공17단지 상가앞,202405,2402,2462
도봉구,1741. 제일강산수산입구,202405,1584,1242
도봉구,1742. 북한산 코오롱 하늘채,202405,2596,2610
도봉구,1743.창동19단지아파트 관리사무소앞,202405,1707,1767
도봉구,1744.도봉소방서 옆,202405,2859,2906
도봉구,1749. ESA아파트 상가 앞,202405,1606,1671
도봉구,1750. 창포원 남쪽 입구,202405,1092,1155
도봉구,1751. 창원초등학교 교차로,202405,1186,1127
도봉구,1752. 창동 주공 4단지 입구 옆,202405,1081,1128
도봉구,1754. 창동시장입구 사거리,202405,1075,1063
도봉구,1756.서울북부광역등기국,202405,363,319
도봉구,1757.솔밭공원역 1번출구 앞,202405,613,615
도봉구,1758.솔밭공원역 1번출구 주변,202405,994,986
도봉구,1759.서울북부지방법원 앞,202405,846,925
도봉구,1761.방학중학교 앞,202405,396,310
도봉구,1762.북한산 한신휴플러스APT앞,202405,2635,2473
도봉구,1765.쌍문역 1번출구 주변,202405,1665,1587
도봉구,1767.방학초등학교 앞,202405,1863,2151
도봉구,1768.신동아타워 버스정류소,202405,702,708
도봉구,1770.도봉한신아파트 주변,202405,1274,1251
도봉구,1771.성원APT버스정류소,202405,989,798
도봉구,1772.시립도봉노인복지관 버스정류소,202405,937,818
도봉구,1774.정의여중고 버스정류소,202405,638,650
도봉구,1775.신원리베르텔 앞,202405,1021,999
도봉구,4054. 창동한신아파트 버스정류소,202405,990,734
도봉구,4058. 다락원체육공원 전망대 입구,202405,650,704
도봉구,4062. 평화도봉공원 주변,202405,1181,1296
도봉구,4064. 신창아파트 입구 앞,202405,653,647
도봉구,4065. 창동역 1번출구 앞,202405,6541,6706
도봉구,4073.방아골종합사회복지관,202405,1012,860
도봉구,4074. 도봉구육아종합지원센터(창동),202405,1080,1552
도봉구,4076. 도봉통합복지센터 뒤 중랑천 변,202405,2060,2388
도봉구,4077. 도봉제1교,202405,2071,2218
도봉구,4078. 원당공원 앞,202405,1636,1631
도봉구,4080. 창동주공19단지앞 ,202405,1871,1888
도봉구,4083.도봉아이나라도서관 앞,202405,1757,1828
도봉구,4084. 도봉동실내스포츠센터,202405,888,802
도봉구,4086. 도봉로 534,202405,477,374
도봉구,4087. 우이교 교차로,202405,2216,2207
도봉구,4088. 김근태도서관,202405,405,261
도봉구,4089. 동부센트레빌 앞,202405,1797,1959
도봉구,4090. 녹천교 앞 사거리,202405,1752,1745
도봉구,4091. 방학역2번출구,202405,1993,2101
도봉구,4092. 도봉경찰서 교차로,202405,2508,2545
도봉구,4094.도봉여성센터,202405,500,518
도봉구,4095. 방학브라운스톤아파트,202405,957,1031
동대문구,4102. 휘경1동주민센터 앞,202405,1519,1530
동대문구,4103. 휘경sk뷰아파트 앞,202405,662,617
동대문구,4104. 외대앞역 교차로,202405,1652,1641
동대문구,4105. 서울교통공사사거리 교통섬,202405,1413,1451
동대문구,4107. 장안동근린공원 입구,202405,1428,1767
동대문구,4108. 답십리파크자이아파트 앞,202405,4287,4545
동대문구,4110. 용두롯데캐슬리치아파트 앞,202405,1736,1699
동대문구,4113. 한국국방연구원 앞,202405,1723,1797
동대문구,4114. 휘경여중고삼거리,202405,1877,2051
동대문구,4116. 이문e편한세상아파트 앞,202405,1210,1381
동대문구,4117. 휘경119안전센터 앞,202405,1341,1274
동대문구,4121. 서울문화재단 앞,202405,1987,1960
동대문구,4122. 청계9가교차로 앞,202405,3392,3670
동대문구,4123. 배봉초교 교차로,202405,1389,1421
동대문구,4128.  종암초등학교 뒤(새울센스빌),202405,562,572
동대문구,4131. 베네스트 오피스텔 앞,202405,2009,1977
동대문구,4132. 이문삼익아파트 앞,202405,462,494
동대문구,4133.래미안허브리츠아파트 앞,202405,931,939
동대문구,4134. 제기동 현대아파트 앞,202405,498,473
동대문구,4135. 삼성생명 앞,202405,3039,3013
동대문구,4136. 롯데캐슬SKY-L65 D동 앞,202405,2273,2296
동대문구,600. 휘경2동 주민센터,202405,334,332
동대문구,601. 용신동주민센터,202405,1265,1320
동대문구,602. 장안동 사거리,202405,6072,6934
동대문구,605. 신설동역8번출구,202405,1773,1757
동대문구,606. 휘경공고앞,202405,877,930
동대문구,607. 신이문역 2번출구,202405,1111,1211
동대문구,608. 전농삼성아파트,202405,386,371
동대문구,609. 제기2교,202405,2411,2453
동대문구,610. 동대문중 교차로,202405,1701,1680
동대문구,612. 시립동부병원 앞 사거리,202405,3282,3287
동대문구,613. 신설동역 10번출구 앞,202405,2870,2908
동대문구,614. 용두동 사거리,202405,1186,1200
동대문구,615. 용두동 래미안허브리츠아파트 앞,202405,1820,1814
동대문구,616. 서울시립대 정문 앞 A,202405,430,204
동대문구,617. 청솔우성아파트 앞,202405,2005,2346
동대문구,621. 전농초등학교 건너편,202405,671,620
동대문구,622. 전농사거리 교통섬,202405,1948,2213
동대문구,623. 서울시립대 정문 앞 B,202405,3003,1712
동대문구,624. 전농동 동아아파트 앞,202405,2112,2328
동대문구,626. 군자교 서측 녹지대,202405,2635,2690
동대문구,627. 장안동삼거리 교통섬,202405,2187,2364
동대문구,628. 휘봉고등학교 앞,202405,1594,1635
동대문구,630. 동대문구 보건소,202405,3511,3612
동대문구,631. 답십리역 1번출구,202405,4894,5246
